user_id,order_id,skill,correct,ms_first_response,hint_count,attempt_count
84994,26723833,Finding Percents,0,1152,0,0
84994,26723883,Finding Percents,0,2032,0,0
84994,26723943,Finding Percents,0,1126,0,0
84994,26974018,Finding Percents,0,18453,0,0
84994,26975721,Finding Percents,0,51061,0,0
84994,26976043,Finding Percents,0,2128,0,0
84994,26976117,Finding Percents,0,3074,0,0
84994,26976192,Finding Percents,0,1141,0,0
84994,26976232,Finding Percents,0,3446,0,0
84994,26976282,Finding Percents,0,1583,0,0
84994,26976772,Finding Percents,0,1623,0,0
84994,26976816,Finding Percents,0,2752,0,0
84994,26976859,Finding Percents,0,1017,0,0
84994,26976902,Finding Percents,0,1493,0,0
84994,26977042,Finding Percents,0,92762,3,2
84994,26977561,Finding Percents,0,258907,0,8
84994,27160795,Finding Percents,0,107645,0,1
84994,27161085,Finding Percents,0,32110,0,1
84994,27161209,Finding Percents,0,72614,0,1
84994,27161529,Finding Percents,0,64037,0,1
84994,27161746,Finding Percents,0,22774,0,0
84994,27161852,Finding Percents,0,15510,0,0
84994,27161940,Finding Percents,0,8152,0,0
84994,27161974,Finding Percents,0,1360,0,0
84994,27162020,Finding Percents,0,966,0,0
84994,27162045,Finding Percents,0,20182,0,0
84994,27162183,Finding Percents,0,80411,0,0
84994,27348514,Finding Percents,1,115638,0,1
84994,27349385,Finding Percents,0,44177,3,4
84994,27350510,Finding Percents,0,191180,3,4
85054,33350254,Finding Percents,1,62031,0,1
85088,33810456,Finding Percents,1,19139,0,1
85262,28417641,Finding Percents,0,3157,0,0
85262,28417717,Finding Percents,0,4984,0,0
85262,28417751,Finding Percents,0,2687,0,0
85262,28417765,Finding Percents,0,1000,0,0
85262,28417792,Finding Percents,0,4485,0,0
85262,28417818,Finding Percents,0,3328,0,0
85262,28417857,Finding Percents,0,34358,0,0
85262,28417942,Finding Percents,0,1922,0,0
85262,28417975,Finding Percents,0,9984,0,1
85262,28418014,Finding Percents,0,4047,0,1
85279,30144514,Finding Percents,0,2593,3,1
85279,30144990,Finding Percents,0,5141,3,1
85282,30143577,Finding Percents,0,165300,3,4
85282,30144272,Finding Percents,0,14876,3,4
85282,30144806,Finding Percents,0,68797,3,1
85282,30145042,Finding Percents,0,106239,3,1
85282,30145346,Finding Percents,0,2969,3,1
85282,33465573,Finding Percents,1,194613,0,1
85283,30142827,Finding Percents,1,112048,0,1
85283,30143158,Finding Percents,0,67930,3,5
85283,30144246,Finding Percents,0,7129,3,1
85284,30143268,Finding Percents,0,4520,3,3
85284,30143944,Finding Percents,0,7922,1,1
85284,30144048,Finding Percents,1,26681,0,1
85284,30144083,Finding Percents,0,16531,0,2
85284,30144253,Finding Percents,1,32658,0,1
85284,30144334,Finding Percents,1,14052,0,1
85300,30133777,Finding Percents,1,158508,0,1
85300,30134881,Finding Percents,0,317471,3,2
85304,30136957,Finding Percents,0,12724,3,1
85304,30137150,Finding Percents,0,9452,3,1
85305,30135996,Finding Percents,0,42705,3,1
85308,30135447,Finding Percents,0,20934,0,2
85308,30135605,Finding Percents,0,128125,3,4
85308,30136311,Finding Percents,0,105538,3,6
85645,30280004,Finding Percents,0,74829,0,0
85645,30280254,Finding Percents,0,35954,0,0
85645,30280340,Finding Percents,0,33205,0,0
85645,30332713,Finding Percents,0,1984,0,0
85645,30332730,Finding Percents,0,1922,0,0
85645,30332757,Finding Percents,0,1375,0,0
85645,30332775,Finding Percents,0,1688,0,0
85645,30332790,Finding Percents,0,1250,0,0
85645,30332803,Finding Percents,0,1047,0,0
85645,30332825,Finding Percents,0,1641,0,0
85645,30765415,Finding Percents,0,138406,0,0
85645,30766172,Finding Percents,0,72266,0,1
85645,31166469,Finding Percents,0,228115,0,1
85645,31166983,Finding Percents,0,138096,0,1
85645,31167763,Finding Percents,1,131096,0,1
85645,31168138,Finding Percents,1,43125,0,1
85645,31168294,Finding Percents,1,51704,0,1
85646,28752914,Finding Percents,0,60657,0,1
85646,28753027,Finding Percents,1,20891,0,1
85646,28753049,Finding Percents,1,21079,0,1
85646,28753080,Finding Percents,1,18516,0,1
85646,28891262,Finding Percents,1,34484,0,1
85685,29139925,Finding Percents,0,17297,1,2
85685,29140250,Finding Percents,0,10687,3,2
85685,29142619,Finding Percents,0,8000,2,2
85685,29143784,Finding Percents,0,5922,3,2
85685,29421715,Finding Percents,0,20079,1,1
85685,29421744,Finding Percents,0,37599,3,5
85685,29421837,Finding Percents,0,27651,0,0
85685,29421855,Finding Percents,0,7874,0,0
85685,29421881,Finding Percents,0,18285,0,0
85685,29421905,Finding Percents,0,1479,0,0
85685,29421915,Finding Percents,0,1996,0,0
85685,29421925,Finding Percents,0,1599,0,0
85685,29421945,Finding Percents,0,3134,0,0
85685,29421955,Finding Percents,0,1827,0,0
85685,29421965,Finding Percents,0,2054,0,0
85685,29421973,Finding Percents,0,11142,0,0
85685,29438158,Finding Percents,1,290425,0,1
85685,30039548,Finding Percents,1,67349,0,1
85685,30039738,Finding Percents,1,58131,0,1
85686,29437674,Finding Percents,0,15219,3,4
85686,30039759,Finding Percents,0,37954,0,4
85686,30039976,Finding Percents,0,46156,0,1
85686,30040110,Finding Percents,0,10484,0,1
85686,30040165,Finding Percents,0,2375,0,1
85686,30040185,Finding Percents,0,3109,0,1
85686,30040215,Finding Percents,0,2734,0,1
85686,30040225,Finding Percents,0,2438,0,1
85686,30040241,Finding Percents,0,3485,0,1
85686,30040269,Finding Percents,0,2797,0,1
85686,30040296,Finding Percents,0,2765,0,1
85686,30040314,Finding Percents,0,1750,0,1
85686,30562014,Finding Percents,0,19203,3,3
85686,30562121,Finding Percents,0,17438,3,2
85686,30562195,Finding Percents,1,12297,0,1
85686,30562214,Finding Percents,1,18266,0,1
85686,30562295,Finding Percents,0,16375,0,0
85686,30562332,Finding Percents,0,2484,0,0
85686,30562345,Finding Percents,0,2359,0,0
85686,30562362,Finding Percents,0,1250,0,0
85686,30562381,Finding Percents,0,766,0,0
85686,30562390,Finding Percents,0,1031,0,0
85686,30562401,Finding Percents,0,938,0,0
85686,30562409,Finding Percents,0,860,0,0
85686,30625042,Finding Percents,1,25235,0,1
85686,30625173,Finding Percents,0,40250,0,1
85686,30625377,Finding Percents,0,64531,0,1
85686,30625458,Finding Percents,1,27078,0,1
85686,30625495,Finding Percents,1,29672,0,1
85686,30625540,Finding Percents,1,23875,0,1
85687,29136714,Finding Percents,0,90219,2,3
85687,35136805,Finding Percents,0,69357,2,2
85687,35136891,Finding Percents,0,28969,2,2
85687,35136916,Finding Percents,0,39718,2,2
85687,35136992,Finding Percents,1,26427,0,1
85690,29139865,Finding Percents,1,42891,0,1
85691,29137428,Finding Percents,0,15344,3,5
85691,29137631,Finding Percents,0,45188,3,3
85691,29139677,Finding Percents,0,54391,0,1
85691,29140839,Finding Percents,0,27531,0,1
85691,29140892,Finding Percents,0,58828,0,1
85691,29141534,Finding Percents,0,30422,0,1
85691,29141881,Finding Percents,0,139969,0,1
85691,29143276,Finding Percents,0,37625,0,1
85691,29143632,Finding Percents,0,44360,0,1
85691,29401187,Finding Percents,1,91125,0,1
85691,29401224,Finding Percents,0,54250,0,1
85691,29401235,Finding Percents,0,43640,0,1
85691,29401246,Finding Percents,0,17719,0,1
85691,29401256,Finding Percents,1,18109,0,1
85691,29401263,Finding Percents,1,20500,0,1
85691,29401269,Finding Percents,1,17125,0,1
85693,29418019,Finding Percents,0,56488,2,1
85693,29418046,Finding Percents,0,19838,0,2
85693,29418139,Finding Percents,1,35000,0,1
85693,29418167,Finding Percents,1,37957,0,1
85693,29418197,Finding Percents,1,32549,0,1
85693,29418211,Finding Percents,1,55636,0,1
85693,29418233,Finding Percents,1,33156,0,1
85693,29418239,Finding Percents,1,33268,0,1
85694,29401359,Finding Percents,1,62641,0,1
85694,29401378,Finding Percents,1,19016,0,1
85694,29401400,Finding Percents,1,20156,0,1
85694,29401417,Finding Percents,0,34469,0,2
85694,29401426,Finding Percents,1,30797,0,1
85694,29401433,Finding Percents,1,24328,0,1
85694,29401439,Finding Percents,1,27250,0,1
85696,29419416,Finding Percents,1,61089,0,1
85696,29419469,Finding Percents,0,64647,2,2
85696,29419507,Finding Percents,0,65707,2,2
85696,29419520,Finding Percents,0,100043,2,1
85696,29419529,Finding Percents,0,109683,2,2
85696,29419548,Finding Percents,1,35116,0,1
85696,29419555,Finding Percents,1,35849,0,1
85696,29419561,Finding Percents,0,25444,0,2
85696,29419571,Finding Percents,1,27674,0,1
85696,29419581,Finding Percents,1,22995,0,1
85696,29419586,Finding Percents,1,28501,0,1
85697,29420418,Finding Percents,0,309797,1,1
85697,29420490,Finding Percents,0,22485,1,1
85697,29420524,Finding Percents,1,20343,0,1
85697,29420534,Finding Percents,1,13531,0,1
85697,29420560,Finding Percents,0,35406,0,1
85697,29420575,Finding Percents,0,43344,0,1
85698,29137615,Finding Percents,0,128328,3,4
85698,29141493,Finding Percents,0,6265,2,6
85698,29142151,Finding Percents,0,78172,0,1
85698,29436347,Finding Percents,0,8766,3,3
85698,29436868,Finding Percents,1,23219,0,1
85698,29436933,Finding Percents,1,16469,0,1
85698,29436967,Finding Percents,1,14266,0,1
85698,30469358,Finding Percents,0,101016,2,4
85698,30896817,Finding Percents,1,17063,0,1
85698,30896856,Finding Percents,0,9656,1,5
85698,31346139,Finding Percents,0,16578,2,1
85698,31346256,Finding Percents,0,15171,0,2
85698,31346321,Finding Percents,1,10735,0,1
85698,31346331,Finding Percents,1,10719,0,1
85698,31575746,Finding Percents,0,44094,1,7
85698,31576185,Finding Percents,1,100672,0,1
85698,32080722,Finding Percents,0,5766,1,3
85698,32080805,Finding Percents,0,11719,1,3
85698,32080856,Finding Percents,1,10454,0,1
85698,32080876,Finding Percents,1,12546,0,1
85699,29136614,Finding Percents,0,59515,0,3
85699,29136823,Finding Percents,1,28687,0,1
85699,29137516,Finding Percents,1,57063,0,1
85699,29137830,Finding Percents,0,192360,2,4
85699,29138915,Finding Percents,1,48187,0,1
85699,29139316,Finding Percents,1,38360,0,1
85699,29139818,Finding Percents,1,37578,0,1
85701,29136371,Finding Percents,0,66813,1,2
85701,29136900,Finding Percents,1,92219,0,1
85701,29137133,Finding Percents,0,131782,2,5
85701,30066356,Finding Percents,0,50297,2,6
85701,34780832,Finding Percents,1,59985,0,1
85701,34780900,Finding Percents,0,76734,2,3
85701,34781001,Finding Percents,1,54587,0,1
85701,34781066,Finding Percents,1,44830,0,1
85701,34781105,Finding Percents,1,37200,0,1
85714,29188335,Finding Percents,0,16031,1,1
85714,29188998,Finding Percents,0,93203,0,1
85714,29189432,Finding Percents,0,89359,0,1
85714,29189721,Finding Percents,1,90250,0,1
85714,29419239,Finding Percents,1,35594,0,1
85714,29419264,Finding Percents,1,30031,0,1
85715,29187763,Finding Percents,1,140844,0,1
85715,29188054,Finding Percents,1,84094,0,1
85715,29188305,Finding Percents,1,10406,0,1
85715,29188431,Finding Percents,0,196063,0,1
85715,29189500,Finding Percents,0,96672,0,1
85715,29204532,Finding Percents,0,42122,0,1
85715,29204641,Finding Percents,0,48042,0,1
85715,29204822,Finding Percents,1,32498,0,1
85715,29204926,Finding Percents,1,34626,0,1
85715,29205031,Finding Percents,1,24280,0,1
85716,29443997,Finding Percents,0,6984,0,2
85716,29444232,Finding Percents,0,13469,3,3
85716,29444526,Finding Percents,0,19047,0,1
85716,29444607,Finding Percents,0,14438,0,1
85716,29444703,Finding Percents,0,14157,0,1
85716,29444771,Finding Percents,1,21336,0,1
85716,29449438,Finding Percents,0,26002,1,2
85716,29449461,Finding Percents,0,9424,1,3
85716,29449483,Finding Percents,0,7915,0,2
85716,29449499,Finding Percents,1,12273,0,1
85716,29449561,Finding Percents,1,10235,0,1
85716,29449568,Finding Percents,1,12346,0,1
85716,30052011,Finding Percents,0,26085,0,2
85716,30052184,Finding Percents,1,15464,0,1
85716,30089880,Finding Percents,1,72094,0,1
85717,29417514,Finding Percents,1,54248,0,1
85717,29417594,Finding Percents,0,29378,0,1
85717,29417616,Finding Percents,1,21839,0,1
85717,29417626,Finding Percents,1,18311,0,1
85717,29417633,Finding Percents,1,22021,0,1
85719,29418485,Finding Percents,1,39788,0,1
85719,29418530,Finding Percents,1,6295,0,1
85719,29418551,Finding Percents,1,32606,0,1
85719,29418578,Finding Percents,1,33680,0,1
85719,29418604,Finding Percents,1,19990,0,1
85719,29418617,Finding Percents,1,20781,0,1
85720,30090029,Finding Percents,1,24984,0,1
85720,30090110,Finding Percents,0,17125,0,1
85720,30090215,Finding Percents,1,20547,0,1
85720,30090292,Finding Percents,1,16266,0,1
85720,30090337,Finding Percents,1,15250,0,1
85720,31473832,Finding Percents,1,25609,0,1
85720,31473861,Finding Percents,1,8047,0,1
85720,31473933,Finding Percents,1,16500,0,1
85721,29444204,Finding Percents,0,24657,0,2
85721,29444572,Finding Percents,0,64422,0,4
85721,30089155,Finding Percents,1,25109,0,1
85721,30089238,Finding Percents,1,33812,0,1
85721,30089318,Finding Percents,1,18469,0,1
85721,30089371,Finding Percents,1,20328,0,1
85722,33525527,Finding Percents,0,27118,0,2
85726,29417769,Finding Percents,1,8732,0,1
85726,29417776,Finding Percents,1,10344,0,1
85726,29417789,Finding Percents,0,23419,1,2
85726,29417841,Finding Percents,0,10692,0,0
85726,29417867,Finding Percents,0,19897,0,1
85726,29417897,Finding Percents,0,14593,0,1
85726,29417918,Finding Percents,0,32316,0,0
85726,29417944,Finding Percents,0,33372,0,0
85726,29417972,Finding Percents,1,28634,0,1
85726,29417988,Finding Percents,1,20634,0,1
85726,29418001,Finding Percents,1,20971,0,1
85727,29189113,Finding Percents,0,85500,2,2
85727,29189957,Finding Percents,1,34494,0,1
85727,29418611,Finding Percents,0,27135,2,3
85727,29418634,Finding Percents,0,44072,2,4
85727,29418671,Finding Percents,1,48256,0,1
85727,29418678,Finding Percents,0,22497,0,2
85727,29418690,Finding Percents,1,18219,0,1
85727,29418700,Finding Percents,0,18131,0,3
85727,29418714,Finding Percents,1,19803,0,1
85727,29418721,Finding Percents,1,18971,0,1
85727,29418727,Finding Percents,1,16275,0,1
85727,29418810,Finding Percents,0,16209,2,2
85727,29418820,Finding Percents,1,23756,0,1
85727,29443401,Finding Percents,1,13843,0,1
85727,29443568,Finding Percents,0,18750,0,2
85727,29443689,Finding Percents,1,17234,0,1
85727,29443725,Finding Percents,1,13390,0,1
85727,29443795,Finding Percents,1,9937,0,1
85730,29436468,Finding Percents,1,29094,0,1
85730,29437676,Finding Percents,0,39688,2,3
85730,29437838,Finding Percents,0,77032,0,4
85730,29438081,Finding Percents,1,81422,0,1
85730,30067318,Finding Percents,1,28172,0,1
85730,30067695,Finding Percents,1,30500,0,1
85730,30067726,Finding Percents,1,24469,0,1
85828,33215876,Finding Percents,0,56408,0,1
85828,33215922,Finding Percents,1,27175,0,1
85828,33215970,Finding Percents,1,30377,0,1
85828,33216010,Finding Percents,1,65136,0,1
85828,33357903,Finding Percents,0,66234,0,2
85828,33358010,Finding Percents,1,38823,0,1
85828,33358020,Finding Percents,0,48458,0,2
85828,33358050,Finding Percents,1,18279,0,1
85828,33358090,Finding Percents,1,34574,0,1
86541,30761119,Finding Percents,0,50548,0,0
86541,31168283,Finding Percents,0,69642,0,1
86541,31168421,Finding Percents,0,34969,0,1
86541,31168565,Finding Percents,0,25293,0,1
86631,30143361,Finding Percents,0,11407,3,5
86631,30144480,Finding Percents,0,54905,3,3
86631,30144601,Finding Percents,0,6385,1,1
86631,30144729,Finding Percents,0,24690,3,5
86666,33447757,Finding Percents,1,112927,0,1
86666,33448324,Finding Percents,1,96802,0,1
86666,33448854,Finding Percents,1,28354,0,1
86666,33449029,Finding Percents,1,26298,0,1
86666,33449169,Finding Percents,1,39530,0,1
86666,33450039,Finding Percents,1,25722,0,1
87606,31774460,Finding Percents,0,21672,0,3
87606,31774501,Finding Percents,1,24187,0,1
87606,31774507,Finding Percents,1,14016,0,1
87606,33390559,Finding Percents,1,26485,0,1
87606,33390605,Finding Percents,1,26906,0,1
87910,31964557,Finding Percents,0,41297,0,1
87910,31964782,Finding Percents,0,20735,0,1
87910,31965048,Finding Percents,0,55844,0,1
87910,31972206,Finding Percents,1,31784,0,1
87910,32222058,Finding Percents,0,9860,0,0
87910,32222147,Finding Percents,1,20453,0,1
87910,32222187,Finding Percents,0,21256,0,1
87911,31964198,Finding Percents,1,113297,0,1
87911,31964546,Finding Percents,0,33954,0,1
87911,31964731,Finding Percents,0,47445,0,1
87911,31965008,Finding Percents,1,35728,0,1
87911,31965138,Finding Percents,1,26026,0,1
87911,31965229,Finding Percents,1,52729,0,1
87936,31964229,Finding Percents,1,122157,0,1
87936,31964568,Finding Percents,0,16617,0,1
87937,31964218,Finding Percents,0,110556,0,1
87937,31964855,Finding Percents,1,100103,0,1
87939,31964248,Finding Percents,0,134905,0,1
87939,31964980,Finding Percents,1,113676,0,1
88011,34496665,Finding Percents,0,26217,1,4
88011,34498773,Finding Percents,0,12806,0,2
88011,34500601,Finding Percents,0,98753,3,8
88011,34507605,Finding Percents,0,6063,1,5
88011,34591303,Finding Percents,1,93366,0,1
88011,34592617,Finding Percents,1,25095,0,1
88011,34601033,Finding Percents,0,13797,3,3
88011,34603344,Finding Percents,1,43551,0,1
88011,34604499,Finding Percents,1,147200,0,1
88011,35286962,Finding Percents,0,43260,3,2
88011,35287068,Finding Percents,0,47449,3,3
88011,35287463,Finding Percents,0,5786,1,2
88011,35287643,Finding Percents,1,40680,0,1
88011,35287735,Finding Percents,0,6309,1,1
88012,34608770,Finding Percents,1,28226,0,1
88012,34609320,Finding Percents,0,117560,3,2
88012,34611928,Finding Percents,0,22717,3,1
88012,35287216,Finding Percents,0,6668,3,4
88012,35287531,Finding Percents,0,22237,3,2
88012,35287620,Finding Percents,0,30325,3,2
88012,35287707,Finding Percents,0,69867,3,2
88015,34472136,Finding Percents,0,17972,0,1
88015,34502205,Finding Percents,1,35167,0,1
88015,34503182,Finding Percents,0,10012,3,9
88015,34503873,Finding Percents,0,15005,3,2
88015,34505822,Finding Percents,0,11758,3,2
88129,35071047,Finding Percents,0,28322,0,0
88129,35071391,Finding Percents,0,1483,0,0
88129,35071648,Finding Percents,0,1851,0,0
88129,35071668,Finding Percents,0,1531,0,0
88129,35071851,Finding Percents,0,2227,0,0
88129,35072028,Finding Percents,0,1489,0,0
88129,35072323,Finding Percents,0,2642,0,0
88129,35072458,Finding Percents,0,1746,0,0
88129,35072562,Finding Percents,0,17434,0,0
88129,35073044,Finding Percents,0,6163,0,0
88131,34486464,Finding Percents,0,51545,3,2
88131,34487834,Finding Percents,0,44607,3,2
88131,34490723,Finding Percents,0,79162,3,2
88131,34492353,Finding Percents,0,27936,3,2
88131,34493792,Finding Percents,0,22722,3,2
88131,34496117,Finding Percents,0,23618,3,4
88133,34606115,Finding Percents,0,29434,0,2
88133,34608281,Finding Percents,1,14175,0,1
88133,34608389,Finding Percents,1,10230,0,1
88133,34609317,Finding Percents,1,13607,0,1
88133,35061810,Finding Percents,1,94525,0,1
88133,35063006,Finding Percents,1,70632,0,1
88133,35064092,Finding Percents,1,19795,0,1
88133,35064498,Finding Percents,1,21298,0,1
88133,35071306,Finding Percents,1,273534,0,1
88133,35076834,Finding Percents,0,17022,0,1
88133,35077312,Finding Percents,1,25491,0,1
88133,35077732,Finding Percents,0,21866,0,1
88133,35078449,Finding Percents,0,21529,0,1
88136,32450646,Finding Percents,0,24696,3,1
88136,32451581,Finding Percents,0,13859,3,2
88136,32452080,Finding Percents,0,12111,3,1
88136,32452385,Finding Percents,0,19266,3,1
88136,32452565,Finding Percents,0,7849,3,19
88136,32453348,Finding Percents,0,33357,0,0
88136,32453812,Finding Percents,0,4915,0,0
88136,32453859,Finding Percents,0,20900,0,1
88136,32454037,Finding Percents,0,117160,0,0
88136,32454876,Finding Percents,0,38329,0,1
88136,34610714,Finding Percents,0,23507,0,1
88136,34611088,Finding Percents,0,13059,0,1
88136,34611391,Finding Percents,0,6453,0,1
88136,34611567,Finding Percents,0,7099,0,1
88136,34611996,Finding Percents,0,68462,0,1
88137,35072081,Finding Percents,0,492916,0,1
88139,34478250,Finding Percents,0,62378,0,0
88139,34479805,Finding Percents,0,56988,0,1
88139,34481180,Finding Percents,0,30010,0,1
88139,34482251,Finding Percents,0,26969,0,1
88139,34482645,Finding Percents,0,13042,0,1
88139,34483087,Finding Percents,0,16943,0,1
88141,34610902,Finding Percents,0,15717,0,0
88141,35073921,Finding Percents,1,31543,0,1
88141,35074838,Finding Percents,0,33395,0,1
88141,35076296,Finding Percents,1,35253,0,1
88141,35077021,Finding Percents,1,24221,0,1
88141,35077130,Finding Percents,1,23053,0,1
88141,35077665,Finding Percents,0,34693,0,1
88144,34478901,Finding Percents,0,31199,0,1
88144,34480098,Finding Percents,0,9088,0,1
88144,34480465,Finding Percents,0,8993,0,1
88144,34480883,Finding Percents,0,9376,0,1
88144,34481390,Finding Percents,0,12753,0,1
88144,34481849,Finding Percents,0,11705,0,1
88144,34482377,Finding Percents,0,8921,0,1
88144,34482713,Finding Percents,0,8089,0,1
88144,34483567,Finding Percents,0,6344,0,2
88144,34483817,Finding Percents,0,7849,0,1
88144,34485808,Finding Percents,0,31593,3,1
88144,34486674,Finding Percents,0,19375,3,2
88148,32690687,Finding Percents,0,18881,0,0
88148,32691850,Finding Percents,1,19676,0,1
88148,32692119,Finding Percents,0,20754,3,1
88148,32692468,Finding Percents,1,7025,0,1
88148,32692585,Finding Percents,0,4035,3,1
88148,32692725,Finding Percents,0,3994,3,1
88148,32692898,Finding Percents,0,3216,3,1
88148,32693055,Finding Percents,1,6969,0,1
88148,32693109,Finding Percents,0,8195,3,1
88148,32693329,Finding Percents,0,4473,3,1
88148,32697377,Finding Percents,0,7779,0,0
88148,32697559,Finding Percents,0,1763,0,0
88148,32697981,Finding Percents,0,4363,0,0
88148,32698220,Finding Percents,0,2706,0,0
88148,32698404,Finding Percents,0,3875,0,1
88148,32698559,Finding Percents,0,4099,0,0
88148,32698704,Finding Percents,0,3524,0,0
88148,32698854,Finding Percents,0,2956,0,0
88148,32698977,Finding Percents,0,2029,0,0
88148,34392246,Finding Percents,0,10336,0,0
88148,34478867,Finding Percents,0,33231,3,2
88148,34479847,Finding Percents,1,9137,0,1
88148,34480159,Finding Percents,0,29213,3,2
88148,34481027,Finding Percents,0,5593,3,1
88148,34482777,Finding Percents,0,18349,3,2
88148,34484395,Finding Percents,0,14025,3,2
88148,34486587,Finding Percents,0,10043,0,0
88148,34487020,Finding Percents,0,17106,0,0
88148,34487692,Finding Percents,0,3028,0,0
88148,34487859,Finding Percents,0,3707,0,0
88148,34488040,Finding Percents,0,2114,0,0
88148,34488221,Finding Percents,0,2347,0,0
88148,34488393,Finding Percents,0,2539,0,0
88148,34488559,Finding Percents,0,1891,0,0
88148,34488682,Finding Percents,0,2883,0,0
88148,34488879,Finding Percents,0,5227,0,0
88148,34598778,Finding Percents,0,32946,3,1
88148,34600503,Finding Percents,0,8610,3,1
88148,34600785,Finding Percents,0,36238,0,0
88148,34601614,Finding Percents,0,1667,0,0
88148,34601790,Finding Percents,0,2131,0,0
88148,34601889,Finding Percents,0,1905,0,0
88148,34602085,Finding Percents,0,1737,0,0
88148,34602185,Finding Percents,0,2426,0,0
88148,34602338,Finding Percents,0,3692,0,0
88148,34602568,Finding Percents,0,1859,0,0
88148,34602700,Finding Percents,0,2444,0,0
88148,34602848,Finding Percents,0,3347,0,0
88148,34602964,Finding Percents,0,2883,0,0
88151,34506995,Finding Percents,0,86920,3,12
88151,35060728,Finding Percents,0,76625,0,2
88151,35063571,Finding Percents,0,135585,0,4
88152,34485101,Finding Percents,1,43292,0,1
88152,34487246,Finding Percents,1,30119,0,1
88152,34490232,Finding Percents,0,30986,3,4
88152,34491887,Finding Percents,0,50028,0,1
88152,34493382,Finding Percents,0,24320,0,1
88152,34496326,Finding Percents,0,18416,0,1
88152,34496678,Finding Percents,1,17793,0,1
88152,34497384,Finding Percents,1,26810,0,1
88152,34497671,Finding Percents,1,18922,0,1
88152,34498260,Finding Percents,1,16387,0,1
88152,34498475,Finding Percents,1,18858,0,1
88157,34607059,Finding Percents,1,234104,0,1
88157,34623761,Finding Percents,0,22415,0,1
88157,35069100,Finding Percents,0,223274,0,1
88158,34604125,Finding Percents,0,81981,3,1
88158,34611458,Finding Percents,0,3300,3,1
88158,34611478,Finding Percents,0,40057,3,1
88158,35066776,Finding Percents,0,163024,3,1
88158,35071675,Finding Percents,0,81582,3,1
88158,35074532,Finding Percents,0,2490,3,2
88158,35074538,Finding Percents,0,1663,3,1
88173,32759698,Finding Percents,1,36145,0,1
88173,32761103,Finding Percents,0,16745,0,3
88173,32762644,Finding Percents,0,82345,0,1
88173,32763351,Finding Percents,1,63718,0,1
88173,32763832,Finding Percents,1,18513,0,1
88173,32763970,Finding Percents,1,20745,0,1
88173,32764220,Finding Percents,1,19137,0,1
88173,32764334,Finding Percents,1,34777,0,1
88173,34500997,Finding Percents,0,160564,3,3
88173,34598206,Finding Percents,1,60995,0,1
88173,34598849,Finding Percents,1,26687,0,1
88173,34601233,Finding Percents,1,50689,0,1
88175,35103914,Finding Percents,1,37043,0,1
88175,35103981,Finding Percents,1,26259,0,1
88175,35104023,Finding Percents,0,33477,0,1
88175,35104125,Finding Percents,1,39009,0,1
88179,34590271,Finding Percents,0,4580,0,0
88179,34590316,Finding Percents,0,3681,0,0
88179,34590378,Finding Percents,0,6788,0,0
88179,34590445,Finding Percents,0,2655,0,0
88179,34590526,Finding Percents,0,21481,0,1
88179,34590826,Finding Percents,0,14621,0,1
88179,34591068,Finding Percents,0,8312,0,1
88179,34591252,Finding Percents,0,10224,0,1
88179,34591461,Finding Percents,0,9685,0,1
88179,34591657,Finding Percents,0,27090,0,1
89157,34428011,Finding Percents,1,25594,0,1
89164,34430399,Finding Percents,0,32281,3,2
89169,34429821,Finding Percents,0,37031,3,2
89213,34247424,Finding Percents,1,21200,0,1
89215,34236961,Finding Percents,1,127525,0,1
89675,33451281,Finding Percents,0,5701,1,0
89981,33739240,Finding Percents,0,32050,0,1
89981,33739316,Finding Percents,0,38070,0,1
89982,33739579,Finding Percents,0,58162,0,1
89982,33739697,Finding Percents,0,38097,0,1
89983,33740074,Finding Percents,0,187024,0,1
89983,33751435,Finding Percents,0,410731,0,0
89983,33752399,Finding Percents,0,5379,0,1
89983,33752431,Finding Percents,0,60422,0,1
89983,33752550,Finding Percents,0,74046,0,1
89983,33752715,Finding Percents,0,99536,0,0
89985,33740402,Finding Percents,0,199808,0,1
89985,33740688,Finding Percents,0,414874,0,0
90108,33846510,Finding Percents,0,29703,3,1
90108,33846601,Finding Percents,0,67280,1,0
90171,33932205,Finding Percents,0,15599,3,1
90171,33932635,Finding Percents,0,3135,3,1
90171,33933044,Finding Percents,0,37509,3,1
91170,35180998,Finding Percents,0,104205,0,0
91170,35181909,Finding Percents,0,59005,0,1
91170,35182511,Finding Percents,0,6860,0,1
91170,35182774,Finding Percents,0,94828,0,1
91170,35183221,Finding Percents,0,42480,0,0
91170,35183414,Finding Percents,0,237039,0,0
91170,35184294,Finding Percents,0,55151,0,1
91448,35377788,Finding Percents,1,75262,0,1
91676,35778632,Finding Percents,0,14559,0,0
91896,35735726,Finding Percents,0,296889,0,1
91919,35744210,Finding Percents,0,76005,0,1
91919,35744600,Finding Percents,0,118082,0,1
91930,35747012,Finding Percents,0,15996,0,0
91930,35747170,Finding Percents,0,15939,0,0
91930,35747316,Finding Percents,0,5569,0,0
91930,35747616,Finding Percents,0,2644,0,0
91930,35747738,Finding Percents,0,45093,0,0
91930,35748129,Finding Percents,0,2686,0,0
91930,35748239,Finding Percents,0,49006,0,1
91960,35769408,Finding Percents,0,30332,0,1
91960,35769876,Finding Percents,0,339812,0,1
